episode,reward
537,-22.279137890209697
538,-16.158824603181255
539,-16.470470118924414
540,-15.940802645930743
541,-16.95237453166418
542,-16.395321756369167
543,-17.241077583574178
544,-15.812995824678294
545,-16.740420458359495
546,-14.781222561908217
547,-18.996119991690225
548,-16.374341642694723
549,-19.393023513059585
550,-16.29064293809884
551,-16.836399242290582
552,-20.306351663277653
553,-20.1537397557146
554,-18.234208162099613
555,-16.445309000764773
556,-19.776624113053323
557,-20.0888338644778
558,-16.378983800186926
559,-16.794663058773068
560,-15.869945882829944
561,-17.956413247437435
562,-17.045104142072944
563,-20.200444293222322
564,-16.377005151008476
565,-15.520877216136508
566,-16.994909209412008
567,-16.591070655875395
568,-16.2645610259113
569,-16.53316318622893
570,-16.82553901097087
571,-16.165329941127588
572,-18.354922700492793
573,-17.959130364113893
574,-20.28214599526206
575,-16.717218022222024
576,-17.08187052906521
577,-16.935885226610452
578,-16.443334625449776
579,-16.61072360353911
580,-15.547976407761285
581,-15.791910953899203
582,-16.70495595290554
583,-15.98885980364001
584,-16.830100572400422
585,-18.206297128961445
586,-16.720543909233356
587,-14.813574272009546
588,-20.765546304956455
589,-16.00767600290279
590,-16.434571684658955
591,-16.441825324173212
592,-16.82300140067386
593,-19.471949668175895
594,-16.353466331369653
595,-17.478864511815672
596,-16.896321420961893
597,-16.43029194285404
598,-16.906874733440162
599,-15.478907554630984
600,-16.52137324810221
601,-16.410293559812903
602,-16.740951842240705
603,-15.66120006421046
604,-16.832066380270458
605,-16.99713730827381
606,-16.303520377020945
607,-17.174005523884293
608,-16.508942885226507
609,-16.328427107157555
610,-16.740420458359495
611,-19.00232276395056
612,-20.375991597724738
613,-16.772922334943132
614,-18.351442172646138
615,-15.327299592010824
616,-15.226903450883002
617,-16.76466919439797
618,-17.085465561243417
619,-15.962980302573909
620,-22.358518577016383
621,-19.96214072600061
622,-18.201622965084017
623,-16.87767401554463
624,-19.03579641638704
625,-16.339521216809906
626,-17.071870354739293
627,-17.782834451703756
628,-17.090304234856152
629,-18.083000116861996
630,-19.018352548897376
631,-16.366515859157378
632,-21.693254624573306
633,-17.84997099839049
634,-20.2985623336104
635,-21.101145594808784
636,-22.804413030986076
637,-21.941387865746616
638,-18.692473070683974
639,-15.626209282163996
640,-16.740282980103323
641,-15.326632515738112
642,-16.740420458359495
643,-16.771230239046034
644,-21.6101274829748
645,-16.670290235422208
646,-19.569191702410706
647,-18.614760610018735
648,-15.309914836638992
649,-16.472925939865704
650,-16.733760422759836
651,-19.42945819501636
652,-15.711058939796906
653,-22.214268165948003
654,-15.867155978854646
655,-15.662533171324448
656,-16.58856563648159
657,-16.73577964784901
658,-16.472239705300407
659,-16.69749996104949
660,-17.818893995533966
661,-22.24160189139158
662,-15.87846164362282
663,-20.588296116467482
664,-22.116355538281432
665,-16.443334625449776
666,-15.201808764915187
667,-16.43029194285404
668,-16.62535161815224
669,-16.7657329575115
670,-19.971065927011157
671,-16.716113954302923
672,-16.519193330963567
673,-16.566415819185053
674,-22.922613681930077
675,-16.63623765413669
676,-16.332661249148796
677,-16.329962614003605
678,-22.396203819507534
679,-16.49860409217898
680,-16.740420458359495
681,-16.350273631403887
682,-19.856433705631463
683,-16.197185667195004
684,-16.801473039543257
685,-22.769641334584247
686,-16.69052131399391
687,-17.965271364294153
688,-15.429648369608064
689,-19.333550756611206
690,-16.495001004282898
691,-16.703946701514003
692,-16.700681711311272
693,-16.18347558856571
694,-16.707287189981148
695,-23.00802397474052
696,-19.36275374654047
697,-16.414516972961778
698,-16.546068573553466
699,-23.427224109545588
700,-21.389272406707626
701,-16.52137324810221
702,-16.499393059202585
703,-21.765926345266355
704,-20.03562803521243
705,-22.86001416118621
706,-16.52137324810221
707,-20.36643871558863
708,-16.49144012635535
709,-18.837701486394728
710,-19.052465070321983
711,-15.486298894492801
712,-16.386976506947104
713,-16.31076020621825
714,-16.76126513083808
715,-16.716321942378304
716,-16.76126513083808
717,-16.443334625449776
718,-18.844254530911996
719,-20.047462363313667
720,-16.135249457992956
721,-19.200961966148675
722,-16.831992188486314
723,-16.991712023575477
724,-21.275561369073493
725,-16.68800227705488
726,-18.36062931902521
727,-15.828344266123118
728,-21.04311313155015
729,-19.003009825935575
730,-15.401917239005227
731,-15.54923443898453
732,-19.298934135971873
733,-16.72823935444501
734,-16.94145528866785
735,-22.341645420474745
736,-16.443334625449776
737,-16.360382452132733
738,-20.071300173097963
739,-16.45419208105507
740,-16.72823935444501
741,-16.530318086884925
742,-16.719356789013364
743,-16.31160309680479
744,-18.100817073636637
745,-15.766771984493163
746,-19.022671234681766
747,-15.405364806833274
748,-19.101754365112427
749,-18.52224441695767
750,-19.92683515107305
751,-16.408710019608662
752,-20.39102288397889
753,-22.667968999132047
754,-15.859852607993211
755,-15.954500682564582
756,-19.478994186623083
757,-16.446361162915323
758,-18.843123968570584
759,-22.48756866044055
760,-15.618058007384633
761,-22.328656224533262
762,-16.443334625449776
763,-16.603594945010386
764,-15.616996435674116
765,-19.187433476038297
766,-16.7488603294526
767,-16.475818984519346
768,-18.793376572999772
769,-21.374877277200167
770,-19.026809019689473
771,-16.56543957060283
772,-16.720992833383573
773,-22.067204419223234
774,-16.443334625449776
775,-16.47305700639905
776,-16.75681152725321
777,-19.101534508577984
778,-22.96922380150414
779,-17.683349124509657
780,-16.72823935444501
781,-16.92559833073519
782,-15.095876048362044
783,-21.616089310233754
784,-22.192538421648074
785,-18.815090428125384
786,-16.526456546465628
787,-19.689804181163165
788,-16.835944502543587
789,-15.684836419794046
790,-20.199217814874803
791,-21.053115061494665
792,-17.47153710166032
793,-16.43029194285404
794,-16.266381497200452
795,-18.933039466562494
796,-16.65571963234457
797,-17.174366118428843
798,-17.300225808977522
799,-19.59762736826341
800,-18.182141240723777
801,-20.654423495423977
802,-19.103648499766873
803,-16.3985827562698
804,-16.650031687561015
805,-15.704115641551391
806,-15.902642695268286
807,-16.52207036981633
808,-22.461825931241897
809,-18.88723513020551
810,-15.916346349509613
811,-20.97437338456861
812,-16.748801194667486
813,-16.52137324810221
814,-19.40948909581347
815,-16.609381257906012
816,-16.672790235407227
817,-22.285657173547325
818,-21.975010955742846
819,-15.350970036605915
820,-17.1414459863396
821,-21.84306058942713
822,-16.427543886691222
823,-21.776737707541997
824,-15.238414301671064
825,-15.231885541962235
826,-21.85037736028179
827,-16.17744843795675
828,-15.89272631912638
829,-15.982747967390148
830,-20.413670479290854
831,-22.01643350454563
832,-19.249980780363178
833,-18.869092645920492
834,-21.39621242075686
835,-16.68800227705488
836,-15.632919455910002
837,-16.0105290179308
838,-20.989245728596075
839,-20.557692196029993
840,-16.975524307734645
841,-18.912325302694917
842,-15.576327963948788
843,-16.72823935444501
844,-21.714491008190212
845,-22.85354045616137
846,-22.098645796540094
847,-21.76261419318855
848,-21.26088631289547
849,-16.642079093758067
850,-16.411023811545938
851,-15.913234612284695
852,-16.56697419156146
853,-16.76126513083808
854,-21.25500635247315
855,-18.843123968570584
856,-16.646354601731396
857,-21.889507716418084
858,-20.613327303068367
859,-16.43029194285404
860,-17.12330817386857
861,-15.917203465632134
862,-16.159072220149394
863,-19.603300080451927
864,-17.104465300846986
865,-16.250249535449626
866,-16.443334625449776
867,-16.68800227705488
868,-16.67995531107778
869,-19.02459410931118
870,-17.685756076566534
871,-19.219595807305218
872,-20.81427215837713
873,-19.20722488869943
874,-21.813904919556556
875,-16.691865337754244
876,-15.391249877911529
877,-15.468403566546115
878,-16.473775313423303
879,-15.723217860130859
880,-15.625350232923678
881,-20.314460681455184
882,-17.0006805400053
883,-19.181904990938698
884,-21.42175622215957
885,-16.702212489888332
886,-16.52137324810221
887,-21.80646777106382
888,-21.59353842088335
889,-20.379326649014274
890,-19.103613662067044
891,-20.234073470820164
892,-16.443334625449776
893,-15.920987726814431
894,-16.821900521151246
895,-15.472111117894485
896,-16.11139474599543
897,-16.39108680502248
898,-19.343704000646767
899,-21.681587166725357
900,-16.443334625449776
901,-20.445031288138605
902,-17.363809020384956
903,-21.887298599794455
904,-16.76126513083808
905,-17.91886189477958
906,-15.00611058603385
907,-19.118360155623133
908,-20.78859039017252
909,-19.192231654311293
910,-20.440904010718846
911,-15.89834549679931
912,-18.40076598577065
913,-18.618117548926676
914,-17.05160304824015
915,-16.04577364518925
916,-17.48753333755623
917,-16.60171682737966
918,-15.878509737749882
919,-17.47033388704687
920,-15.295453747669058
921,-15.6276010743383
922,-16.524261766780693
923,-19.260932613539087
924,-19.287326305825793
925,-20.552682426198952
926,-16.421315304778574
927,-14.565099300404654
928,-18.76425189048641
929,-17.495902336827236
930,-16.437773767526657
931,-16.348309752080755
932,-15.775391449928224
933,-16.117133127930966
934,-15.736641707761914
935,-19.071503489258255
936,-19.632844501553517
937,-19.083140965082556
938,-18.585167204883977
939,-17.157838715683024
940,-13.946769495173733
941,-15.806200740798554
942,-17.07140697963482
943,-21.194966480688212
944,-19.181904990938698
945,-19.398845578625597
946,-18.86661331813212
947,-15.07823528468484
948,-19.524314594903146
949,-15.646526745652473
950,-15.757652361095024
951,-18.790548625360426
952,-19.30555713069582
953,-13.850006154432688
954,-15.839297710769708
955,-15.797099121552938
956,-13.560380571000463
957,-15.019245231483753
958,-15.380250918455676
959,-14.959161630165891
960,-15.914451012080718
961,-17.471672865324244
962,-18.095496989074235
963,-15.305705165798122
964,-20.2578603781521
965,-15.276202495338302
966,-15.715501058832682
967,-14.371870973749896
968,-16.210045986471204
969,-15.51452619301008
970,-20.694822452572865
971,-16.268649175890115
972,-14.731340064630611
973,-15.763804311325748
974,-15.877277990368853
975,-17.64634099907492
976,-18.36279611983771
977,-17.691448513885305
978,-14.721770693861858
979,-15.0498774287411
980,-14.966309181235955
981,-13.646808901417367
982,-14.12272538585235
983,-14.184668096454468
984,-13.911025235406202
985,-13.774888556595563
986,-14.344088499685618
987,-13.884033937489729
988,-15.581561613616179
989,-18.725144122237033
990,-21.04050218981901
991,-15.480015579833152
992,-14.004658618174155
993,-17.380785465372533
994,-15.379690510922687
995,-13.743805804906659
996,-13.694237554759361
997,-13.865653142818077
998,-15.967193552158184
999,-15.34941302257453
1000,-13.634761373722252
1001,-15.160108414493736
1002,-13.711440229868682
1003,-14.648256226140232
1004,-15.44099464913242
1005,-14.75817525956056
1006,-14.940435650376767
1007,-15.179942448258135
1008,-13.479119773354936
1009,-13.8083516852453
1010,-13.703490278067651
1011,-15.449556319068908
1012,-15.007215312455667
1013,-15.817130787869948
1014,-16.130948586971687
1015,-13.433390417163778
1016,-19.477219775512022
1017,-16.77447614675771
1018,-14.958982568763373
1019,-16.025338801223317
1020,-17.418570842418127
1021,-17.405202736884483
1022,-16.64239646371511
1023,-15.017236746928923
1024,-17.025484401404174
1025,-21.093465901650735
1026,-17.45059836951573
1027,-21.12186265810989
1028,-15.533427444006296
1029,-13.443461898456407
1030,-17.05202284926919
1031,-19.734048966215433
1032,-16.431225185161587
1033,-13.661458593203651
1034,-17.14447489568013
1035,-19.386143075089368
1036,-13.982737858190234
1037,-15.58028466832167
1038,-16.95963217245547
1039,-15.398997383618225
1040,-15.329510054364109
1041,-14.160148061893413
1042,-16.231381562027398
1043,-14.926061904979068
1044,-15.036777345598614
1045,-13.86587431651804
1046,-16.121970524275
1047,-17.610390063859892
1048,-14.099103703019182
1049,-13.883441236365647
1050,-17.64380048942655
1051,-13.915483360977419
1052,-14.853163618250406
1053,-14.92885155588727
1054,-15.360679839497328
1055,-16.18242960444722
1056,-19.27252161004751
1057,-15.630177179925626
1058,-19.20530736233331
1059,-14.76057284886124
1060,-15.353497476170524
1061,-15.639417414940947
1062,-13.858537655240061
1063,-19.22061310154628
1064,-13.504645934046543
1065,-15.30621906347129
1066,-14.987628637303043
1067,-15.265006706558399
1068,-14.111462104984149
1069,-15.924183120532625
1070,-17.35421337315374
1071,-15.251446506156356
1072,-17.503404088034507
1073,-15.251641763266226
1074,-13.540065483186353
1075,-15.46821970052124
1076,-17.703292370601257
1077,-13.408372328787294
1078,-17.516349297033557
1079,-14.874738494398803
1080,-15.127367714622462
1081,-14.940435650376767
1082,-15.115314993149978
1083,-15.161687970060681
1084,-13.551643739925309
1085,-20.23035324701394
1086,-15.22010696020729
1087,-15.172168591575836
1088,-14.971314022190658
1089,-13.49428435771434
1090,-17.330918386698343
1091,-14.047283738660841
1092,-14.657464123694343
1093,-15.409927085170951
1094,-15.236165111162588
1095,-14.657223698888027
1096,-17.585332740232715
1097,-14.927107165330272
1098,-20.32460365143224
1099,-17.86519534386347
1100,-15.185627565983197
1101,-15.378013162606718
1102,-16.472798844932548
1103,-19.187584385984284
1104,-18.092767148799364
1105,-16.62439240624067
1106,-18.267841771953787
1107,-16.350353771322958
1108,-15.103665643036697
1109,-19.09007317846701
1110,-15.340202296095116
1111,-13.98367014728683
1112,-15.800373157174384
1113,-17.468113278883845
1114,-15.174190789972101
1115,-16.40184754921012
1116,-14.531156146419905
1117,-15.07443000313909
1118,-13.526537544029713
1119,-13.669162067901757
1120,-14.811515117506033
1121,-17.69883503038868
1122,-18.2079626705021
1123,-15.753524820758695
1124,-17.13202094842337
1125,-15.102922925701211
1126,-20.169196718945123
1127,-20.81317758870809
1128,-15.039091727191334
1129,-13.966370557027512
1130,-13.924328715826507
1131,-15.928799874072487
1132,-14.101843283391197
1133,-15.155283305404135
1134,-19.966231534991213
1135,-14.800339975061336
1136,-17.535747511253895
1137,-13.664139844201772
1138,-15.445868834453389
1139,-13.821437643662696
1140,-14.852510864499813
1141,-14.940435650376767
1142,-14.638412848015484
1143,-15.110437994689157
1144,-15.829065196741817
1145,-14.681239202261272
1146,-15.386049751208958
1147,-13.560531953010818
1148,-19.14105658144866
1149,-13.669680407846487
1150,-15.319214221559445
1151,-15.42535356769043
1152,-13.425057084474611
1153,-15.907121507850498
1154,-15.285789404398729
1155,-15.95605155996425
1156,-13.836634925467855
1157,-16.62492710482896
1158,-14.997149607048444
1159,-15.068558859877188
1160,-15.311837278245518
1161,-14.165770857347242
1162,-15.261070231814204
1163,-15.001768039652585
1164,-13.453073466372338
1165,-13.725359902127213
1166,-18.19874295740869
1167,-17.808740369380768
1168,-16.65785155416669
1169,-19.51225943997571
1170,-19.35623770187366
1171,-17.728213254363343
1172,-13.86357505742783
1173,-15.892445850135113
1174,-16.282909429599197
1175,-15.412142556966266
1176,-15.449525255725664
1177,-15.296527085369062
1178,-17.61016386208487
1179,-15.956229959368118
1180,-15.422310282434667
1181,-14.233005711123486
1182,-19.55737190877718
1183,-14.143565141450418
1184,-16.280908573360566
1185,-15.116200656831559
1186,-16.02036030341354
1187,-16.003022906460302
1188,-14.502376454642487
1189,-14.68269503330724
1190,-16.1279995537668
1191,-14.936111566786824
1192,-15.948038312252205
1193,-15.257845500632568
1194,-14.258226975822215
1195,-14.590060558744836
1196,-14.79285448445545
1197,-14.226636398336241
1198,-19.524946228441888
1199,-18.658914950624464
1200,-13.539802657061243
1201,-21.468576665576105
1202,-15.30403253012649
1203,-21.65291005236021
1204,-16.24060621463156
1205,-13.801014571793099
1206,-19.711088610694457
1207,-15.418165349999049
1208,-15.776236375135468
1209,-16.502593607311546
1210,-20.70873753364991
1211,-16.56010634701104
1212,-20.685054763883638
1213,-16.37882780768704
1214,-15.572681295613103
1215,-17.884135154898015
1216,-18.606109434915638
1217,-14.636268666027718
1218,-14.713058614802623
1219,-16.14437632905207
1220,-17.766208114428107
1221,-14.823175531784758
1222,-18.502083672167267
1223,-17.10901303989532
1224,-15.414435419513264
1225,-18.955968193032504
1226,-16.736174234564523
1227,-18.484707388051795
1228,-15.07026561679669
1229,-15.422690407572391
1230,-16.538549931228626
1231,-16.208833381928994
1232,-14.289849563290343
1233,-19.600950767127088
1234,-14.64057175591435
1235,-16.726792597068876
1236,-16.771290187473387
1237,-16.826020457591632
1238,-17.89676477787836
1239,-15.09356254354646
1240,-14.926652217941594
1241,-13.804341608143595
1242,-15.78560672921215
1243,-20.519386959786736
1244,-15.408314423893227
1245,-16.450782237257744
1246,-15.05305912229396
1247,-20.26099117183841
1248,-15.105985132882198
