episode,reward
1235,-14.867658964190165
1236,-9.31652115730014
1237,-2.358284497430314
1238,-2.2708024326502714
1239,-9.488335306442659
1240,-2.273941635933569
1241,-16.350509382193742
1242,-19.81380152251619
1243,-28.022420278442535
1244,-9.082470805204663
1245,-22.39993278717884
1246,-19.52552427283924
1247,-19.855998604098854
1248,-9.441597500451037
1249,-9.221224253286113
1250,-19.74470044837627
1251,-2.133866164530916
1252,-9.38041469572803
1253,-2.197155498514044
1254,-19.666248871510085
1255,-15.957901463397839
1256,-2.3447402996861575
1257,-2.3318729754942766
1258,-14.962571597728147
1259,-14.819276205612937
1260,-19.622261488424346
1261,-9.11009936322288
1262,-23.926081277389855
1263,-9.172915609155568
1264,-19.795627482016663
1265,-2.130766009867504
1266,-1.8503032988861516
1267,-2.1661814964033583
1268,-9.194545698976217
1269,-19.921238099201396
1270,-2.290260454928258
1271,-9.553052979393046
1272,-1.959182522067733
1273,-20.02721331162911
1274,-14.816566485451359
1275,-19.571468215364277
1276,-16.169689852900028
1277,-15.938312108667025
1278,-27.008482101535197
1279,-2.3965055110278284
1280,-19.636847835182188
1281,-15.897657821357596
1282,-15.96553534299021
1283,-9.071197577853567
1284,-32.02506945765519
1285,-9.04817376106836
1286,-2.1039170651148313
1287,-20.04361879713362
1288,-2.138361889595538
1289,-2.367521325284236
1290,-15.845579910025256
1291,-2.2599393938492858
1292,-19.911362338812246
1293,-9.350341123499929
1294,-2.2903998748380654
1295,-19.87416695467153
1296,-18.889211459747557
1297,-9.055548298795074
1298,-15.029901168922292
1299,-15.485233536291974
1300,-2.2113191003462473
1301,-19.90852816871566
1302,-9.20926420436129
1303,-15.055089980461343
1304,-19.74184937799108
1305,-15.863436807098113
1306,-14.83485029926504
1307,-9.226648789984948
1308,-2.308167882263524
1309,-8.690138140526615
1310,-19.67125019341197
1311,-16.576461466202563
1312,-9.388202196615607
1313,-19.643806662373333
1314,-19.623977866423825
1315,-29.204398282872095
1316,-9.403495019045497
1317,-16.780962070861776
1318,-16.052210178863895
1319,-17.488194911357382
1320,-9.206006778823621
1321,-2.214563049291005
1322,-9.269622611461047
1323,-16.430313230136214
1324,-26.694174197387472
1325,-19.658717504852543
1326,-2.258014219658473
1327,-16.002652336964047
1328,-2.274624037297306
1329,-15.919323955014233
1330,-9.40563890427732
1331,-8.707480594459291
1332,-16.604185956742544
1333,-9.219732093115953
1334,-22.80782686523317
1335,-15.97570721051309
1336,-20.49080381228097
1337,-15.444795702818682
1338,-9.337567985716628
1339,-28.057497949669717
1340,-9.042173502444621
1341,-15.884275189109896
1342,-1.900701401116614
1343,-2.142561131732514
1344,-15.206214352138455
1345,-2.0089996341359826
1346,-20.031325195735892
1347,-19.664745095014993
1348,-15.798744872414447
1349,-14.991068625200395
1350,-17.67203710750033
1351,-2.137916534732644
1352,-9.182318807863222
1353,-9.43188866108942
1354,-23.705890299493237
1355,-1.8857271205206148
1356,-9.262793768246937
1357,-9.247103991739293
1358,-2.052192434346462
1359,-1.9165210100358583
1360,-9.20073542111468
1361,-1.8407117749857496
1362,-1.8648522432532122
1363,-9.177961049672914
1364,-2.0146785929917583
1365,-15.273856906767145
1366,-1.970753303772418
1367,-9.125700467137715
1368,-8.520663066233142
1369,-19.777434961362623
1370,-16.27616907966747
1371,-19.95842838452195
1372,-8.649168802731515
1373,-9.218422819175556
1374,-9.254949425129304
1375,-23.830420220137583
1376,-19.652968398021475
1377,-19.513293387949993
1378,-19.99968233038931
1379,-18.358974026288408
1380,-16.697549135165456
1381,-26.5720160846405
1382,-8.89242121794766
1383,-8.701304203491112
1384,-21.398757635722674
1385,-8.772439435340063
1386,-2.254230030058668
1387,-16.652548689329393
1388,-8.785608940778495
1389,-19.63997450822394
1390,-19.716532558681585
1391,-8.841682640749813
1392,-16.484501891119713
1393,-19.5422329359135
1394,-16.310177353373955
1395,-2.3751779070613606
1396,-15.91139607708974
1397,-16.191219173021917
1398,-16.53007571800072
1399,-2.7060092041853587
1400,-8.699813693521811
1401,-20.015314246702786
1402,-2.6894943921165293
1403,-8.107693924040873
1404,-8.541946985483246
1405,-2.636377317216197
1406,-2.877782911482509
1407,-8.598505194168375
1408,-20.228933257821733
1409,-2.870264839988696
1410,-8.590484193907496
1411,-2.360393037555465
1412,-15.265338592841081
1413,-8.590484193907496
1414,-20.11956024160302
1415,-15.63423475006466
1416,-19.61879696977057
1417,-15.080152042603537
1418,-8.598505194168375
1419,-19.83786078660412
1420,-8.701352114049575
1421,-19.800958252408734
1422,-30.946858549936138
1423,-15.025168205975048
1424,-15.569033525525699
1425,-8.704452809218997
1426,-28.409435409754135
1427,-16.044119741762525
1428,-26.99689207456769
1429,-9.763367012070482
1430,-19.834252211002283
1431,-8.598505194168375
1432,-2.7310228112363553
1433,-2.4942235366990717
1434,-21.62861558682428
1435,-8.747375672795883
1436,-2.1851188998850706
1437,-8.834999631122944
1438,-16.372361830618786
1439,-8.57915770919355
1440,-19.608773017405902
1441,-19.69802199311894
1442,-16.002291544998243
1443,-22.881029718291416
1444,-8.671024330654943
1445,-5.723522302792248
1446,-1.9578089382381925
1447,-19.846893905479728
1448,-31.62721098710388
1449,-16.292017285448416
1450,-2.381338691343375
1451,-8.79955205219971
1452,-2.485523240193279
1453,-4.60006819208983
1454,-2.5897032307449295
1455,-23.866462597694152
1456,-2.016116403322645
1457,-23.813162730078048
1458,-8.96116687368573
1459,-9.297074811083128
1460,-19.988114724131826
1461,-29.37804015700357
1462,-9.213725505029071
1463,-2.321541685140438
1464,-2.440248047304904
1465,-19.874916336478446
1466,-1.9877654222899155
1467,-16.409843580502404
1468,-8.929940126836287
1469,-21.66065864891736
1470,-2.3105658659006023
1471,-19.83750718550202
1472,-14.966720282854416
1473,-8.803409325016379
1474,-7.086957177711226
1475,-19.84157355604507
1476,-8.68467191360363
1477,-9.512940970233613
1478,-8.651121157375659
1479,-2.148182427049083
1480,-8.75816838739984
1481,-2.012206926833036
1482,-3.219640106565059
1483,-9.149634400555623
1484,-2.1451506069984445
1485,-9.063863958460416
1486,-19.887602779462043
1487,-2.2986566853339925
1488,-2.3615737981206797
1489,-2.3559901661115132
1490,-16.603961950131794
1491,-8.69190823301544
1492,-8.915451355572538
1493,-2.4438104192044108
1494,-8.65381183036119
1495,-8.709686899096347
1496,-8.635009929186303
1497,-16.15002477985839
1498,-20.31196680927685
1499,-8.557817472631811
1500,-20.025952177062386
1501,-15.536230463368604
1502,-8.957299320252783
1503,-2.08343984609951
1504,-8.734098717128173
1505,-15.623176052066551
1506,-2.0445833285259214
1507,-19.79246721714344
1508,-8.951794099005351
1509,-21.82899141338927
1510,-16.475173717300013
1511,-8.87820023656536
1512,-1.9023859916111026
1513,-16.736856126533443
1514,-8.811248053494902
1515,-2.2074638248999876
1516,-19.65761429417766
1517,-8.596861642206573
1518,-2.4632244330804016
1519,-8.652366037657485
1520,-8.72991011879163
1521,-24.060290028605753
1522,-16.236296942513636
1523,-2.4757089435220885
1524,-2.179791929850594
1525,-16.671712274817654
1526,-2.4733373705625974
1527,-8.785608940778495
1528,-2.2744880181933325
1529,-2.4924360675123407
1530,-19.739036096842955
1531,-2.348103689081685
1532,-2.2992755194788157
1533,-19.665741481047803
1534,-2.040958938835471
1535,-21.457060062006413
1536,-2.293143298769021
1537,-2.356898296788319
1538,-2.0466893014715644
1539,-15.133314247535788
1540,-15.395880250269572
1541,-8.789663565124727
1542,-2.2905447527905842
1543,-2.1989003217952
1544,-15.952778984435101
1545,-2.185226842891765
1546,-25.537534234587355
1547,-15.746449900048258
1548,-27.041927728963547
1549,-8.739682523852515
1550,-2.2609158220781786
1551,-8.58197203976895
1552,-22.65350007771598
1553,-16.677290024954832
1554,-16.27328477594574
1555,-8.701337823660872
1556,-2.8682119797672123
1557,-20.622726805873114
1558,-19.584559630516864
1559,-19.776307274663303
1560,-23.87630873396897
1561,-8.762877624941948
1562,-8.716114783316945
1563,-1.981388429757791
1564,-19.59189740794637
1565,-15.738734682899564
1566,-8.687245582842976
1567,-19.81254225654186
1568,-14.940936854708287
1569,-19.53095449873529
1570,-20.153492298697397
1571,-2.2940958236751468
1572,-8.66403709691285
1573,-15.376010002231437
1574,-20.044535596461262
1575,-2.9593313921098745
1576,-9.303042115159993
1577,-15.619432096627701
1578,-24.713525910241017
1579,-2.102001251823979
1580,-15.26336643746112
1581,-8.547067715348893
1582,-2.532658498874085
1583,-15.10097683342558
1584,-8.800380946027069
1585,-15.884849490575798
1586,-8.568826507795688
1587,-20.032810764081997
1588,-1.9388354788704782
1589,-19.77138435091531
1590,-2.6978996746859085
1591,-16.34245504830783
1592,-8.604047774961689
1593,-9.187690098223934
1594,-2.0778429792311033
1595,-16.595396122104102
1596,-2.579908481563933
1597,-16.14386395992259
1598,-15.183019231157779
1599,-20.044076014533267
1600,-16.32130779013025
1601,-8.65218659074807
1602,-14.945090355842808
1603,-19.60839262469261
1604,-8.877211507392087
1605,-2.1090840062806104
1606,-19.925629718519076
1607,-2.0214761018028136
1608,-14.969642705618273
1609,-2.1683210911304034
1610,-2.5021411756200105
1611,-20.033055749949643
1612,-2.1708162894124214
1613,-15.435433061296282
1614,-16.899834698178445
1615,-2.4211358895743613
1616,-2.1872062860013113
1617,-23.466925258408704
1618,-15.123972016446235
1619,-2.7790786762992297
1620,-24.045992290092222
1621,-8.733298165708618
1622,-2.5798394434494183
1623,-19.56856820031589
1624,-2.314393023210255
1625,-16.085678802786763
1626,-26.94541067460919
1627,-15.066442391361315
1628,-15.992015104715113
1629,-8.723187394784922
1630,-2.4291314177534944
1631,-15.156527683583437
1632,-19.719393924739723
1633,-2.3078322989451405
1634,-19.520720431316782
1635,-8.569755817339502
1636,-16.2278529252919
1637,-2.320899942478401
1638,-16.48684328591768
1639,-2.42850340677546
1640,-8.569755817339502
1641,-16.03558216729963
1642,-2.4414323678156804
1643,-8.793118970416815
1644,-16.365176882412026
1645,-2.5861205382980517
1646,-8.630534781844297
1647,-8.598505194168375
1648,-14.784329072258227
1649,-20.245434436535156
1650,-19.63997450822394
1651,-2.4802182531140544
1652,-2.7455792347446675
1653,-2.6835320236706646
1654,-16.46307582727029
1655,-2.8009476019259183
1656,-2.386531496393865
1657,-19.72372446192757
1658,-19.64118127646491
1659,-20.039699302092135
1660,-8.805059996926492
1661,-16.53896616988465
1662,-16.424421430219482
1663,-2.790106707295874
1664,-16.92794233041767
1665,-16.218532198436055
1666,-8.581940753189786
1667,-19.736911804444613
1668,-16.176226947115616
1669,-14.722724138721683
1670,-17.40370643151296
1671,-27.747256504678443
1672,-14.712667916484381
1673,-8.761112916966693
1674,-19.6460574303993
1675,-15.077956090933588
1676,-19.82375607751687
1677,-2.076568407073315
1678,-8.649168802731515
1679,-23.92048775797441
1680,-14.744681963635026
1681,-20.138121664573127
1682,-1.954727868874695
1683,-1.9256994663980913
1684,-19.725392936862548
1685,-8.731331012755769
1686,-16.155248292096378
1687,-8.719746883253606
1688,-8.754162145386061
1689,-20.299899997763145
1690,-1.912378681568546
1691,-20.975153814854114
1692,-20.085939734201546
1693,-15.06120740999447
1694,-8.890646248559003
1695,-2.1296566177957788
1696,-15.530677662946504
1697,-9.059607915820177
1698,-2.1420710630383604
1699,-9.492951704551965
1700,-19.678748396964817
1701,-8.713500133087837
1702,-2.102595428946592
1703,-15.697493980108066
1704,-2.0375037244353607
1705,-19.928510587184263
1706,-19.890371020228837
1707,-21.600184226730907
1708,-31.353361208705515
1709,-2.168988100823627
1710,-2.301878454245726
1711,-8.590484193907496
1712,-12.51403756436904
1713,-20.37418719703634
1714,-15.846748845552675
1715,-17.953598678218967
1716,-20.544999396303723
1717,-15.92606199462544
1718,-8.680226785026013
1719,-8.670244242984296
1720,-15.1797007575538
1721,-2.2368246996918058
1722,-16.209171729222188
1723,-16.62278262110254
1724,-15.274725882720906
1725,-15.536457037550402
1726,-21.872803437030527
1727,-20.944951405753333
1728,-19.34955269534254
1729,-8.589958223423903
1730,-2.4599234043129936
1731,-21.58179468307117
1732,-19.991943506161007
1733,-14.98902931633323
1734,-24.185458125215998
1735,-24.75687210654676
1736,-21.975130459029323
1737,-15.146178684578517
1738,-2.4327368667337557
1739,-2.6184827245598523
1740,-2.6008268000864976
1741,-9.010328512428218
1742,-15.129261003286242
1743,-8.686280313562902
1744,-2.5078987268026025
1745,-2.970689226403916
1746,-20.024274343999803
1747,-24.787009256097964
1748,-10.248434806410648
1749,-19.722082281558134
1750,-16.336839326405975
1751,-20.10021651552911
1752,-19.781353230613497
1753,-15.9130083376463
1754,-8.697181048279658
1755,-17.362040199762152
1756,-8.761112916966693
1757,-8.93319435196061
1758,-17.935990328288764
1759,-16.209456407579903
1760,-18.685681543875486
1761,-9.250851720417776
1762,-12.35523609054967
1763,-2.717927330282619
1764,-16.48023324253807
1765,-15.59415446054287
1766,-19.593353782953482
1767,-15.366722045325242
1768,-8.677975467441527
1769,-2.1907591211464448
1770,-2.104814815193696
1771,-8.884260539394935
1772,-8.62116683215202
1773,-8.834867317618842
1774,-8.579151700074778
1775,-19.763932234817435
1776,-2.228255526007171
1777,-8.93975718683297
1778,-2.003002593471048
1779,-8.774144209635068
1780,-15.3883920258458
1781,-2.299719130905569
1782,-8.803397104004302
1783,-2.1045508700532243
1784,-19.650000166261435
1785,-17.090394814985878
1786,-2.4278553129243994
1787,-2.193473623297328
1788,-2.084219821829128
1789,-8.792232891997756
1790,-21.94470521617475
1791,-16.181987734438273
1792,-19.93905124291437
1793,-8.62924481593072
1794,-8.931900621561509
1795,-8.647072032236457
1796,-2.3372460297700477
1797,-19.768197906543115
1798,-2.1616350418459684
1799,-8.616974309919343
1800,-15.157603220420285
1801,-2.0354903066894843
1802,-9.160801180559243
1803,-8.569015304713133
1804,-8.699196713603339
1805,-2.056082396510133
1806,-2.169342366399775
1807,-1.9614807032296426
1808,-8.667330235122735
1809,-2.2360015021650415
1810,-19.761331621622155
1811,-2.2872893138209647
1812,-16.174241157338777
1813,-14.781534677662163
1814,-8.70723488381061
1815,-20.107110717158204
1816,-1.9117244624576957
1817,-2.0003713896465647
1818,-8.822606210880275
1819,-1.9811942892369458
1820,-8.559513097278558
1821,-8.58190150745256
1822,-19.623977866423825
1823,-8.98225605789955
1824,-22.985419260595773
1825,-19.59455430906797
1826,-19.63997450822394
1827,-1.9894869849273245
1828,-19.908285335404834
1829,-16.721413060258413
1830,-20.155784498529826
1831,-8.791414073171005
1832,-19.688391053245233
1833,-16.88278692759068
1834,-2.019374027507498
1835,-8.573006428402314
1836,-2.337808279183465
1837,-20.026528759822163
1838,-9.068097857790685
1839,-2.052831136244917
1840,-14.886863356303502
1841,-8.560802425531097
1842,-2.1330336507167376
1843,-20.16774710618516
1844,-19.905323348698545
1845,-15.93708332067233
1846,-14.977597446372025
1847,-8.606448845607833
1848,-15.32846700771105
1849,-15.586677379739356
1850,-2.113040599656591
1851,-2.3419729289169755
1852,-9.006292918190706
1853,-8.690853392617353
1854,-2.002705000692982
1855,-1.957537389159588
1856,-20.630904147704868
1857,-8.61993985398638
1858,-15.061031941755216
1859,-14.915343185258019
1860,-15.051285562207683
1861,-15.088898606409526
1862,-8.729620665203273
1863,-20.45607151857301
1864,-8.5599018380964
1865,-23.393708558678327
1866,-8.600220160395327
1867,-1.9790831305822179
1868,-19.839916978020458
1869,-1.9585034367317589
1870,-19.63997450822394
1871,-2.305088699348953
1872,-2.201493700049173
1873,-16.22585795756117
1874,-19.871155947560354
1875,-9.469938474106607
1876,-2.3978757529172032
1877,-2.053416353601511
1878,-28.57333583302746
1879,-16.095821443325015
1880,-2.224354898327384
1881,-8.992235190964623
1882,-8.680740923352268
1883,-2.2417660804098634
1884,-19.695272298383337
1885,-14.835352205030423
1886,-2.320084117685528
1887,-15.311459131082716
1888,-9.06786290070143
1889,-2.160640547443461
1890,-8.823297846210208
1891,-2.026768218690103
1892,-2.1158587333174617
1893,-19.63997450822394
1894,-16.328798218719818
1895,-2.087512654760874
1896,-19.896757331839886
1897,-24.039535605501243
1898,-22.952338229489676
1899,-16.155890955499725
1900,-9.314837887076942
1901,-15.712365089304546
1902,-15.8261888971253
1903,-14.81532307343391
1904,-1.9741152447575885
1905,-9.206838553615125
1906,-1.9369200633986812
1907,-9.370056900327196
1908,-2.0643271054642804
1909,-2.027591317817589
1910,-19.831094737538674
1911,-2.06685488438714
1912,-19.77331004399631
1913,-1.9824523896593476
1914,-19.71928832076292
1915,-8.609256463681044
1916,-15.819857091515253
1917,-8.586840254945683
1918,-8.600893465415353
1919,-9.352244566095827
1920,-15.64312478826372
1921,-9.058853320834777
1922,-15.452584625288766
1923,-19.77232656199958
1924,-8.533191501113063
1925,-8.56396905322913
1926,-2.128052371368461
1927,-8.661468042656104
1928,-1.9180013558087143
1929,-4.099243777161856
1930,-20.23053118856547
1931,-2.1579619210449494
1932,-8.659073460398444
1933,-19.56856820031589
1934,-29.12404015296165
1935,-2.1205482597507426
1936,-2.2385459060101844
1937,-8.895073275057722
1938,-15.244376817835287
1939,-19.671341224136725
1940,-2.042163874413473
1941,-2.21229884487316
1942,-8.65214106442024
1943,-32.733395925275616
1944,-2.21499671958673
1945,-8.868863974016731
1946,-2.157844918569626
1947,-2.270832801720411
1948,-19.880535202142227
1949,-2.2040245357160235
1950,-9.272833976730245
1951,-28.1399496965786
1952,-15.463390560097842
1953,-2.149227527815945
1954,-10.483922648374563
1955,-19.900942284893013
1956,-9.322424677819598
1957,-15.634187994181415
1958,-15.722388239367888
1959,-15.338285852509934
1960,-2.4281047438214114
1961,-26.584636088528875
1962,-19.994798225792742
1963,-2.1658533969656526
1964,-22.19744790099614
1965,-27.0844752146189
1966,-14.858458938710955
1967,-9.282176232446297
1968,-9.65068833955536
1969,-19.794191891740144
1970,-1.9864577833651935
1971,-27.91598433029535
1972,-20.18255683218132
1973,-14.845488527241939
1974,-8.576765302193541
1975,-15.285990192250257
1976,-2.253737332946995
1977,-19.78549166856223
1978,-9.436438462893246
1979,-1.961889540733781
1980,-19.727646370300015
1981,-15.194883974244348
1982,-15.19144460550546
1983,-2.223792801259268
1984,-19.65312577441118
1985,-15.383489784787708
1986,-20.16942005633554
1987,-19.858466919460195
1988,-2.2077196688090353
1989,-2.036900455635512
1990,-20.06861005664648
1991,-14.953067564092528
1992,-8.678891183506286
1993,-8.796613739042588
1994,-15.237559968761804
1995,-20.20893879871165
1996,-2.1667349884679594
1997,-15.388337734924235
1998,-19.620913908033604
1999,-8.566542548913526
2000,-8.632341111747737
